STATION,PARM,RESULT,YEAR
17002600302,ASUT,2.0000,2007
17002600302,ASUT,3.5000,2007
17002600402,ASUT,2.0000,2007
17002600402,ASUT,2.0000,2007
17002600402,ASUT,4.0000,2007
17002600602,ASUT,2.5000,2007
17002600602,ASUT,4.0000,2007
17002600602,ASUT,4.0000,2007
17002600702,ASUT,0.5000,2007
17002600702,ASUT,0.5000,2007
17002600702,ASUT,0.5000,2007
17002600902,ASUT,0.5000,2007
17002600902,ASUT,0.5000,2007
17002600902,ASUT,0.5000,2007
17002601002,ASUT,0.5000,2007
17002601002,ASUT,0.5000,2007
17002601002,ASUT,0.5000,2007
17002601101,ASUT,9.0000,2007
17002601101,ASUT,14.0000,2007
17002601101,ASUT,22.0000,2007
17002601202,ASUT,0.5000,2007
17002601202,ASUT,1.0000,2007
17002601302,ASUT,14.0000,2007
17002601302,ASUT,49.0000,2007
17002601302,ASUT,17.0000,2007
17002601902,ASUT,0.5000,2007
17002601902,ASUT,0.5000,2007
17002601902,ASUT,1.5000,2007
17002602302,ASUT,8.0000,2007
17002602302,ASUT,9.5000,2007
17002602302,ASUT,14.0000,2007
06001700902,ASUT,1.0000,2007
06001700902,ASUT,1.0000,2007
06001700902,ASUT,1.0000,2007
06001700902,ASUT,2.0000,2007
06001700902,ASUT,1.0000,2007
17002600102,ASUT,7.0000,2007
17002600102,ASUT,5.5000,2007
17002600102,ASUT,5.0000,2007
17002600102,ASUT,3.5000,2007
17002600202,ASUT,7.0000,2007
17002600202,ASUT,6.0000,2007
17002600202,ASUT,4.0000,2007
17002600202,ASUT,3.5000,2007
17002600302,ASUT,7.5000,2007
17002600302,ASUT,12.0000,2007
17002600302,ASUT,11.0000,2007
17002600302,ASUT,6.0000,2007
17002600402,ASUT,7.5000,2007
17002600402,ASUT,11.0000,2007
17002600402,ASUT,10.0000,2007
17002600402,ASUT,6.5000,2007
17002600602,ASUT,7.5000,2007
17002600602,ASUT,4.0000,2007
17002600602,ASUT,4.0000,2007
17002600602,ASUT,4.5000,2007
17002600702,ASUT,2.0000,2007
17002600702,ASUT,1.0000,2007
17002600702,ASUT,2.5000,2007
17002600702,ASUT,0.5000,2007
17002600902,ASUT,1.0000,2007
17002600902,ASUT,0.5000,2007
17002600902,ASUT,1.0000,2007
17002600902,ASUT,0.5000,2007
17002601002,ASUT,1.0000,2007
17002601002,ASUT,0.5000,2007
17002601002,ASUT,1.0000,2007
17002601002,ASUT,0.5000,2007
17002601101,ASUT,80.0000,2007
17002601101,ASUT,71.0000,2007
17002601101,ASUT,32.0000,2007
17002601101,ASUT,42.0000,2007
17002601202,ASUT,2.5000,2007
17002601202,ASUT,2.0000,2007
17002601202,ASUT,1.0000,2007
17002601202,ASUT,1.0000,2007
17002601302,ASUT,110.0000,2007
17002601302,ASUT,150.0000,2007
17002601302,ASUT,110.0000,2007
17002601302,ASUT,11.0000,2007
17002601902,ASUT,1.5000,2007
17002601902,ASUT,1.5000,2007
17002601902,ASUT,1.0000,2007
17002601902,ASUT,1.0000,2007
17002602302,ASUT,22.0000,2007
17002602302,ASUT,23.0000,2007
17002602302,ASUT,19.0000,2007
17002602302,ASUT,28.0000,2007
06001700902,ASUT,1.0000,2008
06001700902,ASUT,1.5000,2008
06001700902,ASUT,1.0000,2008
06001700902,ASUT,1.0000,2008
06001700902,ASUT,1.0000,2008
06001700902,ASUT,1.0000,2008
17002600102,ASUT,3.0000,2008
17002600102,ASUT,3.5000,2008
17002600102,ASUT,4.5000,2008
17002600202,ASUT,3.5000,2008
17002600202,ASUT,4.0000,2008
17002600202,ASUT,4.5000,2008
17002600302,ASUT,3.0000,2008
17002600302,ASUT,5.0000,2008
17002600302,ASUT,5.5000,2008
17002600402,ASUT,3.0000,2008
17002600402,ASUT,5.0000,2008
17002600402,ASUT,5.5000,2008
17002600602,ASUT,3.5000,2008
17002600602,ASUT,6.0000,2008
17002600602,ASUT,6.0000,2008
17002600702,ASUT,0.5000,2008
17002600702,ASUT,0.5000,2008
17002600702,ASUT,5.5000,2008
17002600902,ASUT,0.5000,2008
17002600902,ASUT,0.5000,2008
17002600902,ASUT,0.5000,2008
17002601002,ASUT,0.5000,2008
17002601002,ASUT,0.5000,2008
17002601002,ASUT,0.5000,2008
17002601101,ASUT,16.0000,2008
17002601101,ASUT,32.0000,2008
17002601101,ASUT,46.0000,2008
17002601202,ASUT,0.5000,2008
17002601202,ASUT,0.5000,2008
17002601202,ASUT,1.5000,2008
17002601302,ASUT,20.0000,2008
17002601302,ASUT,27.0000,2008
17002601302,ASUT,34.0000,2008
17002601902,ASUT,0.5000,2008
17002601902,ASUT,0.5000,2008
17002601902,ASUT,1.0000,2008
17002602302,ASUT,11.0000,2008
17002602302,ASUT,17.0000,2008
17002602302,ASUT,23.0000,2008
06001700902,ASUT,1.0000,2008
06001700902,ASUT,1.0000,2008
06001700902,ASUT,1.0000,2008
17002600102,ASUT,33.0000,2008
17002600102,ASUT,4.0000,2008
17002600202,ASUT,3.5000,2008
17002600202,ASUT,4.0000,2008
17002600302,ASUT,9.0000,2008
17002600302,ASUT,8.5000,2008
17002600402,ASUT,8.5000,2008
17002600402,ASUT,9.0000,2008
17002600602,ASUT,7.0000,2008
17002600602,ASUT,7.0000,2008
17002600702,ASUT,1.5000,2008
17002600702,ASUT,1.0000,2008
17002600902,ASUT,1.5000,2008
17002600902,ASUT,0.5000,2008
17002601002,ASUT,1.5000,2008
17002601002,ASUT,0.5000,2008
17002601101,ASUT,64.0000,2008
17002601101,ASUT,72.0000,2008
17002601202,ASUT,1.0000,2008
17002601202,ASUT,1.0000,2008
17002601302,ASUT,16.0000,2008
17002601302,ASUT,39.0000,2008
17002601902,ASUT,0.5000,2008
17002601902,ASUT,0.5000,2008
17002602302,ASUT,34.0000,2008
17002602302,ASUT,41.0000,2008
06001700902,ASUT,1.5000,2009
06001700902,ASUT,2.5000,2009
06001700902,ASUT,1.5000,2009
06001700902,ASUT,1.0000,2009
06001700902,ASUT,0.5000,2009
06001700902,ASUT,0.5000,2009
17002600102,ASUT,3.0000,2009
17002600102,ASUT,3.0000,2009
17002600102,ASUT,3.5000,2009
17002600202,ASUT,3.0000,2009
17002600202,ASUT,3.0000,2009
17002600202,ASUT,3.5000,2009
17002600302,ASUT,2.5000,2009
17002600302,ASUT,4.0000,2009
17002600302,ASUT,4.5000,2009
17002600402,ASUT,2.5000,2009
17002600402,ASUT,4.0000,2009
17002600402,ASUT,4.5000,2009
17002600602,ASUT,3.5000,2009
17002600602,ASUT,5.5000,2009
17002600602,ASUT,6.0000,2009
17002600702,ASUT,0.5000,2009
17002600702,ASUT,0.5000,2009
17002600702,ASUT,0.5000,2009
17002600902,ASUT,0.5000,2009
17002600902,ASUT,0.5000,2009
17002600902,ASUT,0.5000,2009
17002601002,ASUT,1.0000,2009
17002601002,ASUT,0.5000,2009
17002601002,ASUT,1.0000,2009
17002601101,ASUT,12.0000,2009
17002601101,ASUT,21.0000,2009
17002601101,ASUT,32.0000,2009
17002601202,ASUT,1.5000,2009
17002601202,ASUT,0.5000,2009
17002601202,ASUT,0.5000,2009
17002601302,ASUT,14.0000,2009
17002601302,ASUT,78.0000,2009
17002601302,ASUT,19.0000,2009
17002601902,ASUT,1.0000,2009
17002601902,ASUT,1.0000,2009
17002601902,ASUT,1.0000,2009
17002602302,ASUT,7.5000,2009
17002602302,ASUT,14.0000,2009
17002602302,ASUT,16.0000,2009
06001700902,ASUT,0.5000,2009
06001700902,ASUT,0.5000,2009
06001700902,ASUT,1.0000,2009
06001700902,ASUT,1.0000,2009
17002600102,ASUT,3.5000,2009
17002600102,ASUT,5.0000,2009
17002600102,ASUT,4.0000,2009
17002600202,ASUT,4.0000,2009
17002600202,ASUT,5.0000,2009
17002600202,ASUT,4.0000,2009
17002600302,ASUT,6.0000,2009
17002600302,ASUT,9.0000,2009
17002600302,ASUT,6.5000,2009
17002600402,ASUT,5.5000,2009
17002600402,ASUT,8.0000,2009
17002600402,ASUT,6.5000,2009
17002600602,ASUT,8.5000,2009
17002600602,ASUT,7.0000,2009
17002600602,ASUT,5.0000,2009
17002600702,ASUT,0.5000,2009
17002600702,ASUT,0.5000,2009
17002600702,ASUT,0.5000,2009
17002600902,ASUT,0.5000,2009
17002600902,ASUT,0.5000,2009
17002600902,ASUT,0.5000,2009
17002601002,ASUT,0.5000,2009
17002601002,ASUT,0.5000,2009
17002601002,ASUT,0.5000,2009
17002601101,ASUT,33.0000,2009
17002601101,ASUT,52.0000,2009
17002601101,ASUT,24.0000,2009
17002601202,ASUT,0.5000,2009
17002601202,ASUT,1.0000,2009
17002601202,ASUT,0.5000,2009
17002601302,ASUT,8.0000,2009
17002601302,ASUT,19.0000,2009
17002601302,ASUT,4.5000,2009
17002601902,ASUT,0.5000,2009
17002601902,ASUT,0.5000,2009
17002601902,ASUT,0.5000,2009
17002602302,ASUT,19.0000,2009
17002602302,ASUT,33.0000,2009
17002602302,ASUT,27.0000,2009
17002600302,ASUT,3.0000,2010
17002600402,ASUT,2.5000,2010
17002600702,ASUT,0.5000,2010
17002600602,ASUT,4.0000,2010
17002602302,ASUT,7.0000,2010
17002600902,ASUT,0.5000,2010
17002601002,ASUT,0.5000,2010
17002601302,ASUT,44.0000,2010
17002600202,ASUT,2.0000,2010
17002600102,ASUT,2.0000,2010
06001700902,ASUT,0.5000,2010
17002601902,ASUT,0.5000,2010
06001700902,ASUT,1.0000,2010
06001700902,ASUT,0.5000,2010
06001700902,ASUT,1.0000,2010
17002600702,ASUT,0.5000,2010
17002600102,ASUT,3.5000,2010
17002600302,ASUT,3.5000,2010
17002600202,ASUT,3.5000,2010
17002600402,ASUT,3.5000,2010
17002600602,ASUT,5.0000,2010
17002602302,ASUT,13.0000,2010
17002600902,ASUT,0.5000,2010
17002601002,ASUT,0.5000,2010
17002601302,ASUT,15.0000,2010
17002601902,ASUT,0.5000,2010
17002601202,ASUT,0.5000,2010
17002601101,ASUT,23.0000,2010
06001700902,ASUT,0.5000,2010
17002601202,ASUT,1.0000,2010
17002600302,ASUT,6.5000,2010
17002600402,ASUT,7.0000,2010
17002600602,ASUT,9.5000,2010
17002602302,ASUT,20.0000,2010
17002600902,ASUT,0.5000,2010
17002601002,ASUT,1.0000,2010
17002601302,ASUT,73.0000,2010
17002601902,ASUT,2.0000,2010
17002601101,ASUT,35.0000,2010
17002600202,ASUT,7.0000,2010
17002600102,ASUT,6.5000,2010
17002600302,ASUT,3.5000,2010
17002600402,ASUT,3.0000,2010
17002600702,ASUT,1.0000,2010
17002600602,ASUT,6.0000,2010
17002600902,ASUT,0.5000,2010
17002601002,ASUT,0.5000,2010
17002601302,ASUT,60.0000,2010
17002601902,ASUT,0.5000,2010
17002601202,ASUT,1.0000,2010
17002601101,ASUT,21.0000,2010
17002600202,ASUT,3.0000,2010
17002600102,ASUT,3.0000,2010
17002602302,ASUT,12.0000,2010
06001700902,ASUT,1.0000,2010
06001700902,ASUT,0.5000,2010
17002600302,ASUT,10.0000,2010
17002600602,ASUT,6.5000,2010
17002602302,ASUT,34.0000,2010
17002600902,ASUT,0.5000,2010
17002601002,ASUT,0.5000,2010
17002601302,ASUT,76.0000,2010
17002601902,ASUT,1.0000,2010
17002601202,ASUT,0.5000,2010
17002601101,ASUT,45.0000,2010
17002600202,ASUT,4.5000,2010
17002600102,ASUT,4.5000,2010
17002600402,ASUT,9.5000,2010
17002600302,ASUT,9.5000,2010
17002600402,ASUT,9.5000,2010
17002602302,ASUT,25.0000,2010
17002600602,ASUT,11.0000,2010
17002602302,ASUT,33.0000,2010
17002600902,ASUT,0.5000,2010
17002601002,ASUT,0.5000,2010
17002601302,ASUT,22.0000,2010
17002601902,ASUT,1.5000,2010
17002601202,ASUT,0.5000,2010
17002601101,ASUT,62.0000,2010
17002600202,ASUT,5.5000,2010
17002600102,ASUT,5.5000,2010
17002600302,ASUT,7.5000,2010
17002600402,ASUT,7.5000,2010
17002600602,ASUT,7.0000,2010
17002600902,ASUT,0.5000,2010
17002601002,ASUT,0.5000,2010
17002601302,ASUT,24.0000,2010
17002601902,ASUT,0.5000,2010
17002601202,ASUT,0.5000,2010
17002601101,ASUT,21.0000,2010
17002600202,ASUT,5.5000,2010
17002600102,ASUT,5.5000,2010
06001700902,ASUT,1.0000,2011
06001700902,ASUT,0.5000,2011
06001700902,ASUT,0.5000,2011
06001700902,ASUT,1.0000,2011
06001700902,ASUT,0.5000,2011
17002601202,ASUT,0.5000,2011
17002601302,ASUT,7.5000,2011
17002600302,ASUT,2.0000,2011
17002600402,ASUT,2.0000,2011
17002600702,ASUT,0.5000,2011
17002600602,ASUT,2.0000,2011
17002602302,ASUT,6.0000,2011
17002600902,ASUT,0.5000,2011
17002601002,ASUT,0.5000,2011
17002601902,ASUT,0.5000,2011
17002601101,ASUT,7.0000,2011
17002600202,ASUT,1.5000,2011
17002600102,ASUT,1.5000,2011
17002600302,ASUT,2.5000,2011
17002600402,ASUT,1.5000,2011
17002600702,ASUT,0.5000,2011
17002600602,ASUT,1.5000,2011
17002602302,ASUT,6.5000,2011
17002600902,ASUT,0.5000,2011
17002601002,ASUT,0.5000,2011
17002601302,ASUT,12.0000,2011
17002601902,ASUT,0.5000,2011
17002601202,ASUT,0.5000,2011
17002601101,ASUT,9.0000,2011
17002600202,ASUT,2.0000,2011
17002600102,ASUT,2.0000,2011
17002600302,ASUT,3.5000,2011
17002600702,ASUT,0.5000,2011
17002600602,ASUT,6.0000,2011
17002602302,ASUT,15.0000,2011
17002600902,ASUT,0.5000,2011
17002601002,ASUT,1.0000,2011
17002601302,ASUT,54.0000,2011
17002601902,ASUT,1.0000,2011
17002601202,ASUT,1.0000,2011
17002601101,ASUT,24.0000,2011
17002600202,ASUT,3.5000,2011
17002600102,ASUT,3.0000,2011
17002600402,ASUT,3.5000,2011
06001700902,ASUT,0.5000,2011
06001700902,ASUT,0.5000,2011
06001700902,ASUT,0.5000,2011
17002600202,ASUT,4.0000,2011
17002601902,ASUT,1.5000,2011
17002600302,ASUT,14.0000,2011
17002600102,ASUT,3.5000,2011
17002600402,ASUT,14.0000,2011
17002600702,ASUT,1.0000,2011
17002600602,ASUT,6.0000,2011
17002602302,ASUT,23.0000,2011
17002600902,ASUT,0.5000,2011
17002601002,ASUT,0.5000,2011
17002601302,ASUT,120.0000,2011
17002601202,ASUT,1.5000,2011
17002601101,ASUT,68.0000,2011
17002600202,ASUT,4.0000,2011
17002600302,ASUT,15.0000,2011
17002600402,ASUT,15.0000,2011
17002600702,ASUT,1.0000,2011
17002600602,ASUT,3.0000,2011
17002602302,ASUT,21.0000,2011
17002600902,ASUT,0.5000,2011
17002601002,ASUT,0.5000,2011
17002601302,ASUT,160.0000,2011
17002601902,ASUT,1.0000,2011
17002601202,ASUT,1.0000,2011
17002601101,ASUT,38.0000,2011
17002600102,ASUT,3.5000,2011
06001700902,ASUT,0.5000,2011
06001700902,ASUT,0.5000,2011
06001700902,ASUT,1,2012
06001700902,ASUT,0.5,2012
06001700902,ASUT,1,2012
17002601202,ASUT,0.5,2012
17002600302,ASUT,4,2012
17002600402,ASUT,2.5,2012
17002600702,ASUT,0.5,2012
17002600602,ASUT,2.5,2012
17002602302,ASUT,7.5,2012
17002601002,ASUT,0.5,2012
17002601302,ASUT,44,2012
17002601902,ASUT,0.5,2012
17002601101,ASUT,11,2012
17002600202,ASUT,2.5,2012
17002600102,ASUT,2,2012
06001700902,ASUT,0.5,2012
06001700902,ASUT,0.5,2012
06001700902,ASUT,1,2012
06001700902,ASUT,0.5,2012
06001700902,ASUT,0.5,2012
06001700902,ASUT,0.5,2012
17002600102,ASUT,0.002,2013
17002600102,ASUT,0.0035,2013
17002600102,ASUT,0.004,2013
17002600202,ASUT,0.002,2013
17002600202,ASUT,0.0035,2013
17002600202,ASUT,0.0035,2013
17002600302,ASUT,0.0025,2013
17002600302,ASUT,0.003,2013
17002600302,ASUT,0.0035,2013
17002600402,ASUT,0.002,2013
17002600402,ASUT,0.003,2013
17002600402,ASUT,0.0045,2013
17002600602,ASUT,0.003,2013
17002600602,ASUT,0.0035,2013
17002600602,ASUT,0.007,2013
17002600702,ASUT,0.0005,2013
17002600702,ASUT,0.0005,2013
17002600702,ASUT,0.0005,2013
17002601002,ASUT,0.0005,2013
17002601002,ASUT,0.0005,2013
17002601002,ASUT,0.001,2013
17002601101,ASUT,0.008,2013
17002601101,ASUT,0.023,2013
17002601101,ASUT,0.032,2013
17002601202,ASUT,0.0005,2013
17002601202,ASUT,0.0005,2013
17002601202,ASUT,0.001,2013
17002601302,ASUT,0.012,2013
17002601302,ASUT,0.02,2013
17002601302,ASUT,0.03,2013
17002601902,ASUT,0.0005,2013
17002601902,ASUT,0.0005,2013
17002601902,ASUT,0.001,2013
17002602302,ASUT,0.007,2013
17002602302,ASUT,0.0085,2013
17002602302,ASUT,0.018,2013
17002600102,ASUT,0.002,2014
17002600102,ASUT,0.0025,2014
17002600102,ASUT,0.004,2014
17002600102,ASUT,0.0045,2014
17002600102,ASUT,0.004,2014
17002600202,ASUT,0.002,2014
17002600202,ASUT,0.002,2014
17002600202,ASUT,0.0025,2014
17002600202,ASUT,0.004,2014
17002600202,ASUT,0.0045,2014
17002600202,ASUT,0.005,2014
17002600302,ASUT,0.002,2014
17002600302,ASUT,0.0025,2014
17002600302,ASUT,0.002,2014
17002600302,ASUT,0.0035,2014
17002600302,ASUT,0.0055,2014
17002600302,ASUT,0.0065,2014
17002600302,ASUT,0.029,2014
17002600302,ASUT,0.008,2014
17002600402,ASUT,0.002,2014
17002600402,ASUT,0.0025,2014
17002600402,ASUT,0.003,2014
17002600402,ASUT,0.006,2014
17002600402,ASUT,0.007,2014
17002600402,ASUT,0.0085,2014
17002600602,ASUT,0.0025,2014
17002600602,ASUT,0.003,2014
17002600602,ASUT,0.0065,2014
17002600602,ASUT,0.0065,2014
17002600602,ASUT,0.0065,2014
17002600602,ASUT,0.009,2014
17002600702,ASUT,0.0005,2014
17002600702,ASUT,0.0005,2014
17002600702,ASUT,0.0005,2014
17002600702,ASUT,0.0005,2014
17002600702,ASUT,0.0005,2014
17002600702,ASUT,0.0005,2014
17002600902,ASUT,0.0005,2014
17002601002,ASUT,0.0005,2014
17002601002,ASUT,0.0005,2014
17002601002,ASUT,0.001,2014
17002601002,ASUT,0.001,2014
17002601002,ASUT,0.0005,2014
17002601002,ASUT,0.0005,2014
17002601101,ASUT,0.009,2014
17002601101,ASUT,0.015,2014
17002601101,ASUT,0.024,2014
17002601101,ASUT,0.04,2014
17002601101,ASUT,0.048,2014
17002601102,ASUT,0.038,2014
17002601202,ASUT,0.0005,2014
17002601202,ASUT,0.0005,2014
17002601202,ASUT,0.0005,2014
17002601202,ASUT,0.0015,2014
17002601202,ASUT,0.001,2014
17002601202,ASUT,0.0005,2014
17002601302,ASUT,0.014,2014
17002601302,ASUT,0.014,2014
17002601302,ASUT,0.049,2014
17002601302,ASUT,0.31,2014
17002601302,ASUT,0.055,2014
17002601302,ASUT,0.065,2014
17002601902,ASUT,0.0005,2014
17002601902,ASUT,0.0005,2014
17002601902,ASUT,0.0005,2014
17002601902,ASUT,0.0025,2014
17002601902,ASUT,0.001,2014
17002601902,ASUT,0.0005,2014
17002602302,ASUT,0.0075,2014
17002602302,ASUT,0.008,2014
17002602302,ASUT,0.015,2014
17002602302,ASUT,0.03,2014
17002602302,ASUT,0.032,2014
17002600402,ASUT,0.003,2015
17002600302,ASUT,0.0035,2015
17002602302,ASUT,0.012,2015
17002601902,ASUT,0.0005,2015
17002600602,ASUT,0.004,2015
17002601302,ASUT,0.012,2015
17002600102,ASUT,0.0025,2015
17002600202,ASUT,0.0025,2015
17002601101,ASUT,0.012,2015
17002601202,ASUT,0.0005,2015
17002600702,ASUT,0.0005,2015
17002601002,ASUT,0.0005,2015
17002600302,ASUT,0.0035,2015
17002600402,ASUT,0.004,2015
17002602302,ASUT,0.014,2015
17002601902,ASUT,0.001,2015
17002600602,ASUT,0.0065,2015
17002601302,ASUT,0.091,2015
17002600102,ASUT,0.0035,2015
17002600202,ASUT,0.0035,2015
17002601101,ASUT,0.017,2015
17002601202,ASUT,0.0005,2015
17002600702,ASUT,0.0005,2015
17002601002,ASUT,0.0005,2015
17002600302,ASUT,0.006,2015
17002600402,ASUT,0.0045,2015
17002602302,ASUT,0.019,2015
17002601902,ASUT,0.001,2015
17002600602,ASUT,0.009,2015
17002601302,ASUT,0.03,2015
17002600102,ASUT,0.004,2015
17002600202,ASUT,0.004,2015
17002601101,ASUT,0.032,2015
17002601202,ASUT,0.0005,2015
17002600702,ASUT,0.0005,2015
17002601002,ASUT,0.001,2015
17002600302,ASUT,0.006,2015
17002600402,ASUT,0.006,2015
17002602302,ASUT,0.022,2015
17002601902,ASUT,0.002,2015
17002600602,ASUT,0.011,2015
17002601302,ASUT,0.057,2015
17002600102,ASUT,0.0045,2015
17002600202,ASUT,0.0045,2015
17002601101,ASUT,0.03,2015
17002601202,ASUT,0.0005,2015
17002600702,ASUT,0.0005,2015
17002601002,ASUT,0.0005,2015
17002600302,ASUT,0.0095,2015
17002600402,ASUT,0.01,2015
17002602302,ASUT,0.037,2015
17002601302,ASUT,0.001,2015
17002600602,ASUT,0.0075,2015
17002601002,ASUT,0.059,2015
17002600102,ASUT,0.0055,2015
17002600202,ASUT,0.0065,2015
17002601101,ASUT,0.061,2015
17002601202,ASUT,0.0005,2015
17002600702,ASUT,0.0005,2015
17002601002,ASUT,0.0005,2015
17002600302,ASUT,0.0095,2015
17002600402,ASUT,0.012,2015
17002602302,ASUT,0.049,2015
17002601902,ASUT,0.001,2015
17002600602,ASUT,0.012,2015
17002601302,ASUT,0.14,2015
17002600102,ASUT,0.0065,2015
17002600202,ASUT,0.0065,2015
17002601101,ASUT,0.071,2015
17002601202,ASUT,0.0005,2015
17002600702,ASUT,0.0005,2015
17002601002,ASUT,0.0005,2015
17002600302,ASUT,0.008,2015
17002600402,ASUT,0.0085,2015
17002602302,ASUT,0.041,2015
17002601902,ASUT,0.0005,2015
17002600602,ASUT,0.011,2015
17002601302,ASUT,0.03,2015
17002600102,ASUT,0.0045,2015
17002600202,ASUT,0.005,2015
17002601101,ASUT,0.053,2015
17002601202,ASUT,0.0005,2015
17002600702,ASUT,0.0005,2015
17002601002,ASUT,0.0005,2015
17002600102,ASUT,0.0015,2016
17002600202,ASUT,0.0015,2016
17002600302,ASUT,0.0015,2016
17002600402,ASUT,0.0015,2016
17002600602,ASUT,0.002,2016
17002600702,ASUT,0.0005,2016
17002601002,ASUT,0.0005,2016
17002601101,ASUT,0.0045,2016
17002601202,ASUT,0.0005,2016
17002601302,ASUT,0.0035,2016
17002601902,ASUT,0.0005,2016
17002602302,ASUT,0.0045,2016
17002600102,ASUT,0.002,2016
17002600202,ASUT,0.002,2016
17002600302,ASUT,0.002,2016
17002600402,ASUT,0.002,2016
17002600602,ASUT,0.004,2016
17002600702,ASUT,0.0005,2016
17002601002,ASUT,0.0005,2016
17002601101,ASUT,0.012,2016
17002601202,ASUT,0.0005,2016
17002601302,ASUT,0.02,2016
17002601902,ASUT,0.0005,2016
17002602302,ASUT,0.008,2016
17002600102,ASUT,0.004,2016
17002600202,ASUT,0.0045,2016
17002600302,ASUT,0.004,2016
17002600402,ASUT,0.0045,2016
17002600602,ASUT,0.0055,2016
17002600702,ASUT,0.001,2016
17002601002,ASUT,0.0005,2016
17002601101,ASUT,0.021,2016
17002601202,ASUT,0.0015,2016
17002601302,ASUT,0.081,2016
17002601902,ASUT,0.001,2016
17002602302,ASUT,0.015,2016
17002600102,ASUT,0.005,2016
17002600202,ASUT,0.0065,2016
17002600302,ASUT,0.007,2016
17002600402,ASUT,0.007,2016
17002600602,ASUT,0.0075,2016
17002600702,ASUT,0.0015,2016
17002601002,ASUT,0.001,2016
17002601101,ASUT,0.048,2016
17002601202,ASUT,0.002,2016
17002601302,ASUT,0.25,2016
17002601902,ASUT,0.0015,2016
17002602302,ASUT,0.019,2016
17002600102,ASUT,0.0045,2016
17002600202,ASUT,0.005,2016
17002600302,ASUT,0.025,2016
17002600402,ASUT,0.021,2016
17002600602,ASUT,0.0065,2016
17002600702,ASUT,0.0015,2016
17002601002,ASUT,0.001,2016
17002601101,ASUT,0.087,2016
17002601202,ASUT,0.0025,2016
17002601302,ASUT,0.41,2016
17002601902,ASUT,0.002,2016
17002602302,ASUT,0.017,2016
17002600102,ASUT,0.0035,2016
17002600202,ASUT,0.004,2016
17002600302,ASUT,0.023,2016
17002600402,ASUT,0.022,2016
17002600602,ASUT,0.0055,2016
17002600702,ASUT,0.001,2016
17002601002,ASUT,0.0005,2016
17002601101,ASUT,0.11,2016
17002601302,ASUT,0.37,2016
17002601902,ASUT,0.0025,2016
17002602302,ASUT,0.016,2016
17002601902,ASUT,0.0015,2016
17002600102,ASUT,0.003,2016
17002600202,ASUT,0.003,2016
17002600302,ASUT,0.015,2016
17002600402,ASUT,0.018,2016
17002600602,ASUT,0.003,2016
17002600702,ASUT,0.001,2016
17002601002,ASUT,0.0005,2016
17002601101,ASUT,0.043,2016
17002601202,ASUT,0.0015,2016
17002601302,ASUT,0.32,2016
17002602302,ASUT,0.022,2016
01006000102,CRUT,1.03,2000
01006000102,CRUT,0.926,2000
01006000102,CRUT,1.65,2000
01006000102,CRUT,0.994,2000
01006000102,CRUT,0.28,2000
01006000102,CRUT,0.601,2000
01006000102,CRUT,1.16,2000
01006000102,CRUT,0.639,2000
01006000102,CRUT,0.631,2000
01006000102,CRUT,0.428,2000
01006000102,CRUT,0.424,2000
01006000102,CRUT,0.284,2000
01006000102,CRUT,0.557,2000
01006000102,CRUT,0.773,2000
01006000102,CRUT,0.655,2000
01006000102,CRUT,0.814,2000
01006000102,CRUT,0.588,2000
01006000102,CRUT,0.0296,2000
01006000202,CRUT,0.278,2000
01006000202,CRUT,1.22,2000
